ID,Route,Scheduled Launch Time,Actual Launch Time,Arrival Time,Distance Travelled (Km),Energy Consumed (KWh),Launching SOC,Arriving SOC
387,M57,0 days 07:45:00,0 days 07:45:00,0 days 09:05:50,14.266999999999923,26.251279999999966,0.9,0.7125
202,M86-SBS,0 days 08:28:00,0 days 08:28:00,0 days 09:05:50,8.978999999999921,16.521359999999785,0.9005,0.7825
176,M22,0 days 07:20:00,0 days 07:20:00,0 days 09:06:40,21.18399999999988,38.978559999999824,0.9,0.6216
295,M34A-SBS,0 days 08:07:00,0 days 08:07:00,0 days 09:07:50,11.07699999999995,20.381680000000028,0.9,0.7544
122,M42,0 days 08:22:00,0 days 08:22:00,0 days 09:08:10,7.943999999999938,14.616959999999857,0.9003,0.7959
84,M14D-SBS,0 days 07:25:00,0 days 07:25:00,0 days 09:08:30,19.464999999999872,35.81559999999984,0.9,0.6442
230,M79-SBS,0 days 07:49:00,0 days 07:49:00,0 days 09:09:00,16.2579999999999,29.9147199999999,0.9,0.6863
164,M12,0 days 07:00:00,0 days 07:00:00,0 days 09:09:00,26.643999999999814,49.02495999999968,0.9,0.5498
203,M86-SBS,0 days 08:32:00,0 days 08:32:00,0 days 09:09:50,8.978999999999921,16.521359999999785,0.9005,0.7825
342,M66,0 days 08:05:00,0 days 08:05:00,0 days 09:10:30,12.791999999999927,23.53727999999997,0.9,0.7319
2,M9,0 days 06:35:00,0 days 06:35:00,0 days 09:11:00,31.811999999999784,58.53407999999959,0.9,0.4819
271,M34-SBS,0 days 07:31:00,0 days 07:31:00,0 days 09:11:10,20.43599999999986,37.60223999999981,0.9,0.6314
85,M14D-SBS,0 days 07:29:00,0 days 07:29:00,0 days 09:12:30,19.464999999999872,35.81559999999984,0.9,0.6442
123,M42,0 days 08:27:00,0 days 08:27:00,0 days 09:13:10,7.943999999999938,14.616959999999857,0.9003,0.7959
47,M14A-SBS,0 days 07:36:00,0 days 07:36:00,0 days 09:13:10,19.122999999999877,35.18631999999985,0.9,0.6487
350,M21,0 days 06:55:00,0 days 06:55:00,0 days 09:13:20,29.162999999999858,53.659919999999744,0.9,0.5167
211,M79-SBS,0 days 07:54:00,0 days 07:54:00,0 days 09:14:00,16.257999999999864,29.914719999999658,0.9013,0.6876
325,M23-SBS,0 days 07:54:00,0 days 07:54:00,0 days 09:14:10,15.875999999999905,29.211839999999906,0.9,0.6913
239,M60-SBS,0 days 05:03:00,0 days 05:03:00,0 days 09:14:30,59.11999999999961,108.7808000000031,0.9,0.123
113,M50,0 days 07:53:00,0 days 07:53:00,0 days 09:14:50,15.877999999999904,29.215519999999913,0.9,0.6913
204,M86-SBS,0 days 08:37:00,0 days 08:37:00,0 days 09:14:50,8.978999999999921,16.521359999999785,0.9005,0.7825
406,M72,0 days 07:45:00,0 days 07:45:00,0 days 09:14:50,17.482999999999883,32.16871999999989,0.9,0.6702
372,M8,0 days 07:46:00,0 days 07:46:00,0 days 09:15:50,16.744999999999898,30.81079999999989,0.9,0.6799
86,M14D-SBS,0 days 07:33:00,0 days 07:33:00,0 days 09:16:30,19.464999999999872,35.81559999999984,0.9,0.6442
177,M22,0 days 07:30:00,0 days 07:30:00,0 days 09:16:40,21.18399999999988,38.978559999999824,0.9,0.6216
388,M57,0 days 07:57:00,0 days 07:57:00,0 days 09:17:50,14.266999999999923,26.251279999999966,0.9,0.7125
296,M34A-SBS,0 days 08:17:00,0 days 08:17:00,0 days 09:17:50,11.07699999999995,20.381680000000028,0.9,0.7544
124,M42,0 days 08:32:00,0 days 08:32:00,0 days 09:18:10,7.943999999999938,14.616959999999857,0.9003,0.7959
343,M66,0 days 08:13:00,0 days 08:13:00,0 days 09:18:30,12.791999999999927,23.53727999999997,0.9,0.7319
212,M79-SBS,0 days 07:59:00,0 days 07:59:00,0 days 09:19:00,16.257999999999864,29.914719999999658,0.9013,0.6876
205,M86-SBS,0 days 08:42:00,0 days 08:42:00,0 days 09:19:50,8.978999999999921,16.521359999999785,0.9005,0.7825
87,M14D-SBS,0 days 07:37:00,0 days 07:37:00,0 days 09:20:30,19.464999999999872,35.81559999999984,0.9,0.6442
48,M14A-SBS,0 days 07:44:00,0 days 07:44:00,0 days 09:21:10,19.122999999999877,35.18631999999985,0.9,0.6487
125,M42,0 days 08:36:00,0 days 08:36:00,0 days 09:22:10,7.943999999999938,14.616959999999857,0.9003,0.7959
326,M23-SBS,0 days 08:02:00,0 days 08:02:00,0 days 09:22:10,15.875999999999905,29.211839999999906,0.9,0.6913
272,M34-SBS,0 days 07:43:00,0 days 07:43:00,0 days 09:23:10,20.43599999999986,37.60223999999981,0.9,0.6314
213,M79-SBS,0 days 08:04:00,0 days 08:04:00,0 days 09:24:00,16.257999999999864,29.914719999999658,0.9013,0.6876
88,M14D-SBS,0 days 07:41:00,0 days 07:41:00,0 days 09:24:30,19.464999999999872,35.81559999999984,0.9,0.6442
206,M86-SBS,0 days 08:47:00,0 days 08:47:00,0 days 09:24:50,8.978999999999921,16.521359999999785,0.9005,0.7825
155,M55,0 days 07:30:00,0 days 07:30:00,0 days 09:25:30,19.893999999999878,36.604959999999835,0.9,0.6385
344,M66,0 days 08:20:00,0 days 08:20:00,0 days 09:25:30,12.791999999999927,23.53727999999997,0.9,0.7319
3,M9,0 days 06:50:00,0 days 06:50:00,0 days 09:26:00,31.811999999999784,58.53407999999959,0.9,0.4819
178,M22,0 days 07:40:00,0 days 07:40:00,0 days 09:26:40,21.18399999999988,38.978559999999824,0.9,0.6216
114,M50,0 days 08:05:00,0 days 08:05:00,0 days 09:26:50,15.877999999999904,29.215519999999913,0.9,0.6913
126,M42,0 days 08:41:00,0 days 08:41:00,0 days 09:27:10,7.943999999999938,14.616959999999857,0.9003,0.7959
297,M34A-SBS,0 days 08:27:00,0 days 08:27:00,0 days 09:27:50,11.07699999999995,20.381680000000028,0.9,0.7544
89,M14D-SBS,0 days 07:45:00,0 days 07:45:00,0 days 09:28:30,19.464999999999872,35.81559999999984,0.9,0.6442
214,M79-SBS,0 days 08:09:00,0 days 08:09:00,0 days 09:29:00,16.257999999999864,29.914719999999658,0.9013,0.6876
240,M60-SBS,0 days 05:18:00,0 days 05:18:00,0 days 09:29:30,59.11999999999961,108.7808000000031,0.9,0.123
389,M57,0 days 08:09:00,0 days 08:09:00,0 days 09:29:50,14.266999999999923,26.251279999999966,0.9,0.7125
207,M86-SBS,0 days 08:52:00,0 days 08:52:00,0 days 09:29:50,8.978999999999921,16.521359999999785,0.9005,0.7825
407,M72,0 days 08:00:00,0 days 08:00:00,0 days 09:29:50,17.482999999999883,32.16871999999989,0.9,0.6702
373,M8,0 days 08:01:00,0 days 08:01:00,0 days 09:30:50,16.744999999999898,30.81079999999989,0.9,0.6799
127,M42,0 days 08:45:00,0 days 08:45:00,0 days 09:31:10,7.943999999999938,14.616959999999857,0.9003,0.7959
49,M14A-SBS,0 days 07:54:00,0 days 07:54:00,0 days 09:31:10,19.122999999999877,35.18631999999985,0.9,0.6487
309,M23-SBS,0 days 08:11:00,0 days 08:11:00,0 days 09:31:10,15.875999999999877,29.21183999999965,0.9038,0.6952
90,M14D-SBS,0 days 07:49:00,0 days 07:49:00,0 days 09:32:30,19.464999999999872,35.81559999999984,0.9,0.6442
351,M21,0 days 07:15:00,0 days 07:15:00,0 days 09:33:20,29.162999999999858,53.659919999999744,0.9,0.5167
345,M66,0 days 08:28:00,0 days 08:28:00,0 days 09:33:30,12.791999999999927,23.53727999999997,0.9,0.7319
134,M20,0 days 06:50:00,0 days 06:50:00,0 days 09:34:00,30.218999999999816,55.60295999999966,0.9,0.5028
215,M79-SBS,0 days 08:14:00,0 days 08:14:00,0 days 09:34:00,16.257999999999864,29.914719999999658,0.9013,0.6876
273,M34-SBS,0 days 07:55:00,0 days 07:55:00,0 days 09:35:10,20.43599999999986,37.60223999999981,0.9,0.6314
208,M86-SBS,0 days 08:58:00,0 days 08:58:00,0 days 09:35:50,8.978999999999921,16.521359999999785,0.9005,0.7825
128,M42,0 days 08:50:00,0 days 08:50:00,0 days 09:36:10,7.943999999999938,14.616959999999857,0.9003,0.7959
91,M14D-SBS,0 days 07:53:00,0 days 07:53:00,0 days 09:36:30,19.464999999999872,35.81559999999984,0.9,0.6442
179,M22,0 days 07:50:00,0 days 07:50:00,0 days 09:36:40,21.18399999999988,38.978559999999824,0.9,0.6216
298,M34A-SBS,0 days 08:37:00,0 days 08:37:00,0 days 09:37:50,11.07699999999995,20.381680000000028,0.9,0.7544
4,M9,0 days 07:02:00,0 days 07:02:00,0 days 09:38:00,31.811999999999784,58.53407999999959,0.9,0.4819
104,M50,0 days 08:17:00,0 days 08:17:00,0 days 09:38:50,15.877999999999872,29.21551999999967,0.9038,0.6951
216,M79-SBS,0 days 08:19:00,0 days 08:19:00,0 days 09:39:00,16.257999999999864,29.914719999999658,0.9013,0.6876
165,M12,0 days 07:30:00,0 days 07:30:00,0 days 09:39:00,26.643999999999814,49.02495999999968,0.9,0.5498
129,M42,0 days 08:54:00,0 days 08:54:00,0 days 09:40:10,7.943999999999938,14.616959999999857,0.9003,0.7959
310,M23-SBS,0 days 08:20:00,0 days 08:20:00,0 days 09:40:10,15.875999999999877,29.21183999999965,0.9038,0.6952
92,M14D-SBS,0 days 07:57:00,0 days 07:57:00,0 days 09:40:30,19.464999999999872,35.81559999999984,0.9,0.6442
346,M66,0 days 08:35:00,0 days 08:35:00,0 days 09:40:30,12.791999999999927,23.53727999999997,0.9,0.7319
50,M14A-SBS,0 days 08:04:00,0 days 08:04:00,0 days 09:41:10,19.122999999999877,35.18631999999985,0.9,0.6487
390,M57,0 days 08:21:00,0 days 08:21:00,0 days 09:41:50,14.266999999999923,26.251279999999966,0.9,0.7125
209,M86-SBS,0 days 09:04:00,0 days 09:04:00,0 days 09:41:50,8.978999999999921,16.521359999999785,0.9005,0.7825
408,M72,0 days 08:12:00,0 days 08:12:00,0 days 09:41:50,17.482999999999883,32.16871999999989,0.9,0.6702
374,M8,0 days 08:13:00,0 days 08:13:00,0 days 09:42:50,16.744999999999898,30.81079999999989,0.9,0.6799
93,M14D-SBS,0 days 08:00:00,0 days 08:00:00,0 days 09:43:30,19.464999999999872,35.81559999999984,0.9,0.6442
217,M79-SBS,0 days 08:24:00,0 days 08:24:00,0 days 09:44:00,16.257999999999864,29.914719999999658,0.9013,0.6876
274,M34-SBS,0 days 08:04:00,0 days 08:04:00,0 days 09:44:10,20.43599999999986,37.60223999999981,0.9,0.6314
130,M42,0 days 08:59:00,0 days 08:59:00,0 days 09:45:10,7.943999999999938,14.616959999999857,0.9003,0.7959
156,M55,0 days 07:50:00,0 days 07:50:00,0 days 09:45:30,19.893999999999878,36.604959999999835,0.9,0.6385
94,M14D-SBS,0 days 08:03:00,0 days 08:03:00,0 days 09:46:30,19.464999999999872,35.81559999999984,0.9,0.6442
180,M22,0 days 08:00:00,0 days 08:00:00,0 days 09:46:40,21.18399999999988,38.978559999999824,0.9,0.6216
241,M60-SBS,0 days 05:36:00,0 days 05:36:00,0 days 09:47:30,59.11999999999961,108.7808000000031,0.9,0.123
5,M9,0 days 07:12:00,0 days 07:12:00,0 days 09:48:00,31.811999999999784,58.53407999999959,0.9,0.4819
352,M21,0 days 07:30:00,0 days 07:30:00,0 days 09:48:20,29.162999999999858,53.659919999999744,0.9,0.5167
347,M66,0 days 08:43:00,0 days 08:43:00,0 days 09:48:30,12.791999999999927,23.53727999999997,0.9,0.7319
210,M86-SBS,0 days 09:11:00,0 days 09:11:00,0 days 09:48:50,8.978999999999921,16.521359999999785,0.9005,0.7825
299,M34A-SBS,0 days 08:48:00,0 days 08:48:00,0 days 09:48:50,11.07699999999995,20.381680000000028,0.9,0.7544
218,M79-SBS,0 days 08:29:00,0 days 08:29:00,0 days 09:49:00,16.257999999999864,29.914719999999658,0.9013,0.6876
311,M23-SBS,0 days 08:29:00,0 days 08:29:00,0 days 09:49:10,15.875999999999877,29.21183999999965,0.9038,0.6952
95,M14D-SBS,0 days 08:06:00,0 days 08:06:00,0 days 09:49:30,19.464999999999872,35.81559999999984,0.9,0.6442
131,M42,0 days 09:04:00,0 days 09:04:00,0 days 09:50:10,7.943999999999938,14.616959999999857,0.9003,0.7959
105,M50,0 days 08:29:00,0 days 08:29:00,0 days 09:50:50,15.877999999999872,29.21551999999967,0.9038,0.6951
51,M14A-SBS,0 days 08:14:00,0 days 08:14:00,0 days 09:51:10,19.122999999999877,35.18631999999985,0.9,0.6487
96,M14D-SBS,0 days 08:09:00,0 days 08:09:00,0 days 09:52:30,19.464999999999872,35.81559999999984,0.9,0.6442
391,M57,0 days 08:33:00,0 days 08:33:00,0 days 09:53:50,14.266999999999923,26.251279999999966,0.9,0.7125
409,M72,0 days 08:24:00,0 days 08:24:00,0 days 09:53:50,17.482999999999883,32.16871999999989,0.9,0.6702
275,M34-SBS,0 days 08:14:00,0 days 08:14:00,0 days 09:54:10,20.43599999999986,37.60223999999981,0.9,0.6314
375,M8,0 days 08:25:00,0 days 08:25:00,0 days 09:54:50,16.744999999999898,30.81079999999989,0.9,0.6799
219,M79-SBS,0 days 08:35:00,0 days 08:35:00,0 days 09:55:00,16.257999999999864,29.914719999999658,0.9013,0.6876
132,M42,0 days 09:09:00,0 days 09:09:00,0 days 09:55:10,7.943999999999938,14.616959999999857,0.9003,0.7959
348,M66,0 days 08:50:00,0 days 08:50:00,0 days 09:55:30,12.791999999999927,23.53727999999997,0.9,0.7319
187,M86-SBS,0 days 09:18:00,0 days 09:18:00,0 days 09:55:50,8.978999999999921,16.52135999999978,0.9007,0.7827
97,M14D-SBS,0 days 08:13:00,0 days 08:13:00,0 days 09:56:30,19.464999999999872,35.81559999999984,0.9,0.6442
181,M22,0 days 08:10:00,0 days 08:10:00,0 days 09:56:40,21.18399999999988,38.978559999999824,0.9,0.6216
6,M9,0 days 07:22:00,0 days 07:22:00,0 days 09:58:00,31.811999999999784,58.53407999999959,0.9,0.4819
300,M34A-SBS,0 days 08:58:00,0 days 08:58:00,0 days 09:58:50,11.07699999999995,20.381680000000028,0.9,0.7544
135,M20,0 days 07:15:00,0 days 07:15:00,0 days 09:59:00,30.218999999999816,55.60295999999966,0.9,0.5028
312,M23-SBS,0 days 08:39:00,0 days 08:39:00,0 days 09:59:10,15.875999999999877,29.21183999999965,0.9038,0.6952
115,M42,0 days 09:14:00,0 days 09:14:00,0 days 10:00:10,7.94399999999994,14.61695999999985,0.9005,0.7961
353,M21,0 days 07:42:00,0 days 07:42:00,0 days 10:00:20,29.162999999999858,53.659919999999744,0.9,0.5167
98,M14D-SBS,0 days 08:17:00,0 days 08:17:00,0 days 10:00:30,19.464999999999872,35.81559999999984,0.9,0.6442
220,M79-SBS,0 days 08:41:00,0 days 08:41:00,0 days 10:01:00,16.257999999999864,29.914719999999658,0.9013,0.6876
52,M14A-SBS,0 days 08:24:00,0 days 08:24:00,0 days 10:01:10,19.122999999999877,35.18631999999985,0.9,0.6487
242,M60-SBS,0 days 05:50:00,0 days 05:50:00,0 days 10:01:30,59.11999999999961,108.7808000000031,0.9,0.123
106,M50,0 days 08:41:00,0 days 08:41:00,0 days 10:02:50,15.877999999999872,29.21551999999967,0.9038,0.6951
188,M86-SBS,0 days 09:25:00,0 days 09:25:00,0 days 10:02:50,8.978999999999921,16.52135999999978,0.9007,0.7827
327,M66,0 days 08:58:00,0 days 08:58:00,0 days 10:03:30,12.791999999999891,23.537279999999715,0.9033,0.7351
276,M34-SBS,0 days 08:24:00,0 days 08:24:00,0 days 10:04:10,20.43599999999986,37.60223999999981,0.9,0.6314
99,M14D-SBS,0 days 08:21:00,0 days 08:21:00,0 days 10:04:30,19.464999999999872,35.81559999999984,0.9,0.6442
116,M42,0 days 09:19:00,0 days 09:19:00,0 days 10:05:10,7.94399999999994,14.61695999999985,0.9005,0.7961
157,M55,0 days 08:10:00,0 days 08:10:00,0 days 10:05:30,19.893999999999878,36.604959999999835,0.9,0.6385
392,M57,0 days 08:45:00,0 days 08:45:00,0 days 10:05:50,14.266999999999923,26.251279999999966,0.9,0.7125
410,M72,0 days 08:36:00,0 days 08:36:00,0 days 10:05:50,17.482999999999883,32.16871999999989,0.9,0.6702
182,M22,0 days 08:20:00,0 days 08:20:00,0 days 10:06:40,21.18399999999988,38.978559999999824,0.9,0.6216
376,M8,0 days 08:37:00,0 days 08:37:00,0 days 10:06:50,16.744999999999898,30.81079999999989,0.9,0.6799
221,M79-SBS,0 days 08:47:00,0 days 08:47:00,0 days 10:07:00,16.257999999999864,29.914719999999658,0.9013,0.6876
7,M9,0 days 07:32:00,0 days 07:32:00,0 days 10:08:00,31.811999999999784,58.53407999999959,0.9,0.4819
100,M14D-SBS,0 days 08:25:00,0 days 08:25:00,0 days 10:08:30,19.464999999999872,35.81559999999984,0.9,0.6442
301,M34A-SBS,0 days 09:08:00,0 days 09:08:00,0 days 10:08:50,11.07699999999995,20.381680000000028,0.9,0.7544
166,M12,0 days 08:00:00,0 days 08:00:00,0 days 10:09:00,26.643999999999814,49.02495999999968,0.9,0.5498
313,M23-SBS,0 days 08:49:00,0 days 08:49:00,0 days 10:09:10,15.875999999999877,29.21183999999965,0.9038,0.6952
189,M86-SBS,0 days 09:32:00,0 days 09:32:00,0 days 10:09:50,8.978999999999921,16.52135999999978,0.9007,0.7827
117,M42,0 days 09:24:00,0 days 09:24:00,0 days 10:10:10,7.94399999999994,14.61695999999985,0.9005,0.7961
53,M14A-SBS,0 days 08:34:00,0 days 08:34:00,0 days 10:11:10,19.122999999999877,35.18631999999985,0.9,0.6487
243,M60-SBS,0 days 06:00:00,0 days 06:00:00,0 days 10:11:30,59.11999999999961,108.7808000000031,0.9,0.123
354,M21,0 days 07:54:00,0 days 07:54:00,0 days 10:12:20,29.162999999999858,53.659919999999744,0.9,0.5167
101,M14D-SBS,0 days 08:29:00,0 days 08:29:00,0 days 10:12:30,19.464999999999872,35.81559999999984,0.9,0.6442
222,M79-SBS,0 days 08:53:00,0 days 08:53:00,0 days 10:13:00,16.257999999999864,29.914719999999658,0.9013,0.6876
328,M66,0 days 09:08:00,0 days 09:08:00,0 days 10:13:30,12.791999999999891,23.537279999999715,0.9033,0.7351
277,M34-SBS,0 days 08:34:00,0 days 08:34:00,0 days 10:14:10,20.43599999999986,37.60223999999981,0.9,0.6314
118,M42,0 days 09:29:00,0 days 09:29:00,0 days 10:15:10,7.94399999999994,14.61695999999985,0.9005,0.7961
102,M14D-SBS,0 days 08:33:00,0 days 08:33:00,0 days 10:16:30,19.464999999999872,35.81559999999984,0.9,0.6442
190,M86-SBS,0 days 09:39:00,0 days 09:39:00,0 days 10:16:50,8.978999999999921,16.52135999999978,0.9007,0.7827
393,M57,0 days 08:57:00,0 days 08:57:00,0 days 10:17:50,14.266999999999923,26.251279999999966,0.9,0.7125
411,M72,0 days 08:48:00,0 days 08:48:00,0 days 10:17:50,17.482999999999883,32.16871999999989,0.9,0.6702
8,M9,0 days 07:42:00,0 days 07:42:00,0 days 10:18:00,31.811999999999784,58.53407999999959,0.9,0.4819
302,M34A-SBS,0 days 09:18:00,0 days 09:18:00,0 days 10:18:50,11.07699999999995,20.381680000000028,0.9,0.7544
136,M20,0 days 07:35:00,0 days 07:35:00,0 days 10:19:00,30.218999999999816,55.60295999999966,0.9,0.5028
314,M23-SBS,0 days 08:59:00,0 days 08:59:00,0 days 10:19:10,15.875999999999877,29.21183999999965,0.9038,0.6952
107,M50,0 days 08:58:00,0 days 08:58:00,0 days 10:19:50,15.877999999999872,29.21551999999967,0.9038,0.6951
223,M79-SBS,0 days 09:00:00,0 days 09:00:00,0 days 10:20:00,16.257999999999864,29.914719999999658,0.9013,0.6876
103,M14D-SBS,0 days 08:37:00,0 days 08:37:00,0 days 10:20:30,19.464999999999872,35.81559999999984,0.9,0.6442
119,M42,0 days 09:35:00,0 days 09:35:00,0 days 10:21:10,7.94399999999994,14.61695999999985,0.9005,0.7961
54,M14A-SBS,0 days 08:44:00,0 days 08:44:00,0 days 10:21:10,19.122999999999877,35.18631999999985,0.9,0.6487
244,M60-SBS,0 days 06:10:00,0 days 06:10:00,0 days 10:21:30,59.11999999999961,108.7808000000031,0.9,0.123
183,M22,0 days 08:35:00,0 days 08:35:00,0 days 10:21:40,21.18399999999988,38.978559999999824,0.9,0.6216
377,M8,0 days 08:52:00,0 days 08:52:00,0 days 10:21:50,16.744999999999898,30.81079999999989,0.9,0.6799
329,M66,0 days 09:18:00,0 days 09:18:00,0 days 10:23:30,12.791999999999891,23.537279999999715,0.9033,0.7351
191,M86-SBS,0 days 09:46:00,0 days 09:46:00,0 days 10:23:50,8.978999999999921,16.52135999999978,0.9007,0.7827
355,M21,0 days 08:06:00,0 days 08:06:00,0 days 10:24:20,29.162999999999858,53.659919999999744,0.9,0.5167
278,M34-SBS,0 days 08:45:00,0 days 08:45:00,0 days 10:25:10,20.43599999999986,37.60223999999981,0.9,0.6314
61,M14D-SBS,0 days 08:42:00,0 days 08:42:00,0 days 10:25:30,19.464999999999836,35.815600000000266,0.901,0.6452
158,M55,0 days 08:30:00,0 days 08:30:00,0 days 10:25:30,19.893999999999878,36.604959999999835,0.9,0.6385
224,M79-SBS,0 days 09:07:00,0 days 09:07:00,0 days 10:27:00,16.257999999999864,29.914719999999658,0.9013,0.6876
120,M42,0 days 09:41:00,0 days 09:41:00,0 days 10:27:10,7.94399999999994,14.61695999999985,0.9005,0.7961
9,M9,0 days 07:52:00,0 days 07:52:00,0 days 10:28:00,31.811999999999784,58.53407999999959,0.9,0.4819
303,M34A-SBS,0 days 09:28:00,0 days 09:28:00,0 days 10:28:50,11.07699999999995,20.381680000000028,0.9,0.7544
315,M23-SBS,0 days 09:09:00,0 days 09:09:00,0 days 10:29:10,15.875999999999877,29.21183999999965,0.9038,0.6952
412,M72,0 days 09:00:00,0 days 09:00:00,0 days 10:29:50,17.482999999999883,32.16871999999989,0.9,0.6702
62,M14D-SBS,0 days 08:47:00,0 days 08:47:00,0 days 10:30:30,19.464999999999836,35.815600000000266,0.901,0.6452
55,M14A-SBS,0 days 08:54:00,0 days 08:54:00,0 days 10:31:10,19.122999999999877,35.18631999999985,0.9,0.6487
245,M60-SBS,0 days 06:20:00,0 days 06:20:00,0 days 10:31:30,59.11999999999961,108.7808000000031,0.9,0.123
192,M86-SBS,0 days 09:54:00,0 days 09:54:00,0 days 10:31:50,8.978999999999921,16.52135999999978,0.9007,0.7827
394,M57,0 days 09:12:00,0 days 09:12:00,0 days 10:32:50,14.266999999999923,26.251279999999966,0.9,0.7125
121,M42,0 days 09:47:00,0 days 09:47:00,0 days 10:33:10,7.94399999999994,14.61695999999985,0.9005,0.7961
330,M66,0 days 09:28:00,0 days 09:28:00,0 days 10:33:30,12.791999999999891,23.537279999999715,0.9033,0.7351
225,M79-SBS,0 days 09:14:00,0 days 09:14:00,0 days 10:34:00,16.257999999999864,29.914719999999658,0.9013,0.6876
279,M34-SBS,0 days 08:55:00,0 days 08:55:00,0 days 10:35:10,20.43599999999986,37.60223999999981,0.9,0.6314
63,M14D-SBS,0 days 08:52:00,0 days 08:52:00,0 days 10:35:30,19.464999999999836,35.815600000000266,0.901,0.6452
356,M21,0 days 08:18:00,0 days 08:18:00,0 days 10:36:20,29.162999999999858,53.659919999999744,0.9,0.5167
184,M22,0 days 08:50:00,0 days 08:50:00,0 days 10:36:40,21.18399999999988,38.978559999999824,0.9,0.6216
378,M8,0 days 09:07:00,0 days 09:07:00,0 days 10:36:50,16.744999999999898,30.81079999999989,0.9,0.6799
10,M9,0 days 08:02:00,0 days 08:02:00,0 days 10:38:00,31.811999999999784,58.53407999999959,0.9,0.4819
193,M86-SBS,0 days 10:01:00,0 days 10:01:00,0 days 10:38:50,8.978999999999921,16.52135999999978,0.9007,0.7827
304,M34A-SBS,0 days 09:38:00,0 days 09:38:00,0 days 10:38:50,11.07699999999995,20.381680000000028,0.9,0.7544
137,M20,0 days 07:55:00,0 days 07:55:00,0 days 10:39:00,30.218999999999816,55.60295999999966,0.9,0.5028
167,M12,0 days 08:30:00,0 days 08:30:00,0 days 10:39:00,26.643999999999814,49.02495999999968,0.9,0.5498
122,M42,0 days 09:53:00,0 days 09:53:00,0 days 10:39:10,7.94399999999994,14.61695999999985,0.9005,0.7961
316,M23-SBS,0 days 09:19:00,0 days 09:19:00,0 days 10:39:10,15.875999999999877,29.21183999999965,0.9038,0.6952
