,Time (s),ID,Route,Next Stop,Current Stop,Direction,Total Distance (Km),Total Energy (KWh),SOC,At Stop,Previous Direction
1947417,46360,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1947837,46370,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1948257,46380,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1948677,46390,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1949097,46400,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1949517,46410,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1949937,46420,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1950357,46430,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1950777,46440,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1951197,46450,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1951617,46460,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1952037,46470,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1952457,46480,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1952877,46490,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1953297,46500,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1953717,46510,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1954137,46520,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1954557,46530,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1954977,46540,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1955397,46550,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1955817,46560,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1956237,46570,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1956657,46580,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1957077,46590,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1957497,46600,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1957917,46610,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1958337,46620,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1958757,46630,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1959177,46640,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1959597,46650,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1960017,46660,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1960437,46670,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1960857,46680,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1961277,46690,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1961697,46700,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1962117,46710,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1962537,46720,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1962957,46730,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1963377,46740,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1963797,46750,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1964217,46760,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1964637,46770,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1965057,46780,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1965477,46790,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1965897,46800,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1966317,46810,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1966737,46820,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1967157,46830,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1967577,46840,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1967997,46850,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1968417,46860,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1968837,46870,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1969257,46880,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1969677,46890,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1970097,46900,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1970517,46910,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1970937,46920,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1971357,46930,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1971777,46940,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1972197,46950,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1972617,46960,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1973037,46970,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1973457,46980,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1973877,46990,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1974297,47000,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1974717,47010,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1975137,47020,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1975557,47030,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1975977,47040,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1976397,47050,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1976817,47060,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1977237,47070,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1977657,47080,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1978077,47090,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1978497,47100,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1978917,47110,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1979337,47120,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1979757,47130,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1980177,47140,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1980597,47150,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1981017,47160,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1981437,47170,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1981857,47180,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1982277,47190,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1982697,47200,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1983117,47210,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1983537,47220,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1983957,47230,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1984377,47240,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1984797,47250,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1985217,47260,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1985637,47270,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1986057,47280,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1986477,47290,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1986897,47300,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1987317,47310,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1987737,47320,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1988157,47330,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1988577,47340,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1988997,47350,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1989417,47360,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
1989837,47370,1,M9,E 29 ST/2 AV,Michael J. Quill Depot (MQ),BATTERY PK CITY via AVENUE C via PK ROW,31.811999999999784,58.53407999999959,0.9008673683973374,False,BATTERY PK CITY via AVENUE C via PK ROW
